time	clg	htg
hr 	btu	btu
6397	112888	0
6398	153461	0
6399	177290	0
6400	182139	0
6401	101460	0
6402	0	0
6403	0	-44829
6404	0	-94986
6405	4616	-149274
6406	5898	-172968
6407	6698	-194356
6408	6622	-195037
6409	25704	-256407
6410	13967	-264493
6411	2079	-266916
6412	3513	-269713
6413	0	-269605
6414	0	-272177
6415	6504	-212516
6416	0	-129694
6417	17951	0
6418	67140	0
6419	146007	0
6420	178442	0
6421	210258	0
6422	237491	0
6423	261856	0
6424	237057	0
6425	153975	0
6426	0	-6596
6427	5299	-154412
6428	4038	-148811
6429	0	-91765
6430	4503	-143883
6431	6767	-194910
6432	38783	-255867
6433	6496	-193379
6434	39516	-253815
6435	2989	-146649
6436	0	-85486
6437	0	-75790
6438	0	-83671
6439	16970	0
6440	110816	0
6441	175363	0
6442	311710	0
6443	265390	0
6444	348314	0
6445	374769	0
6446	404412	0
6447	415340	0
6448	402771	0
6449	344447	0
6450	213532	0
6451	264179	0
6452	176270	0
6453	187789	0
6454	199130	0
6455	188346	0
6456	102200	0
6457	119423	0
6458	116957	0
6459	122862	0
6460	110646	0
6461	68456	0
6462	92886	0
6463	276030	0
6464	494171	0
6465	300317	0
6466	489321	0
6467	444521	0
6468	486382	0
6469	491082	0
6470	529466	0
6471	547318	0
6472	513572	0
6473	425615	0
6474	324630	0
6475	335999	0
6476	256806	0
6477	322925	0
6478	260084	0
6479	193059	0
6480	173781	0
6481	108923	0
6482	36835	0
6483	53609	0
6484	55665	0
6485	55395	0
6486	55564	0
6487	312373	0
6488	497083	0
6489	455211	0
6490	394956	0
6491	469798	0
6492	458996	0
6493	514837	0
6494	497940	0
6495	531929	0
6496	445386	0
6497	314092	0
6498	236882	0
6499	166660	0
6500	151855	0
6501	121535	0
6502	84756	0
6503	57101	0
6504	56951	0
6505	28979	0
6506	20815	0
6507	0	-23503
6508	19101	0
6509	55037	0
6510	88273	0
6511	78362	0
6512	59432	0
6513	55575	0
6514	85946	0
6515	194102	0
6516	212634	0
6517	214053	0
6518	149186	0
6519	106139	0
6520	165701	0
6521	165013	0
6522	72886	0
6523	0	0
6524	0	-79264
6525	29809	-248599
6526	3859	-159567
6527	33655	-251526
6528	13617	-262222
6529	2079	-264215
6530	7723	-266927
6531	19174	-268346
6532	44252	-262568
6533	27971	-255494
6534	4316	-264748
6535	6433	-211735
6536	58	-124415
6537	0	-12997
6538	5965	0
6539	20986	0
6540	35615	0
6541	8812	0
6542	633	0
6543	16032	0
6544	0	0
6545	0	-48400
6546	42135	-241040
6547	24545	-260073
6548	2079	-262419
6549	8109	-271088
6550	2079	-270835
6551	2079	-272561
6552	2079	-277482
6553	2898	-279268
6554	2079	-282807
6555	2079	-288746
6556	2079	-292606
6557	2570	-273990
6558	2079	-280793
6559	29219	-298394
6560	6767	-229931
6561	4588	-180224
6562	0	-122499
6563	0	-88146
6564	0	-29315
6565	0	-23569
6566	0	-20622
6567	0	-49305
6568	0	-83683
6569	3025	-151286
6570	36256	-266776
6571	14829	-262792
6572	4086	-271606
6573	0	-284006
6574	0	-284153
6575	0	-290686
6576	0	-299106
6577	2212	-300037
6578	4157	-295833
6579	4157	-298539
6580	4157	-305460
6581	4197	-285383
6582	4171	-283423
6583	28282	-335448
6584	47952	-298804
6585	6428	-226348
6586	6251	-216951
6587	3079	-172077
6588	3531	-164611
6589	0	-97079
6590	0	-81172
6591	0	-73589
6592	0	-78419
6593	6438	-200857
6594	0	-290487
6595	2086	-282879
6596	3165	-293002
6597	4157	-300199
6598	4157	-304074
6599	4157	-315536
6600	4157	-318754
6601	4187	-307741
6602	4167	-334159
6603	4157	-317056
6604	4211	-321440
6605	4176	-303033
6606	4157	-307328
6607	29253	-361097
6608	42426	-328271
6609	46569	-315390
6610	6384	-248030
6611	6674	-256107
6612	43613	-311312
6613	6756	-250467
6614	6641	-244051
6615	6563	-239541
6616	6612	-240502
6617	36496	-317115
6618	11274	-329791
6619	2210	-273627
6620	2079	-282670
6621	3588	-285832
6622	4157	-298048
6623	4157	-326814
6624	4157	-346536
6625	4157	-355958
6626	4157	-377179
6627	4157	-405145
6628	4157	-394442
6629	4246	-337703
6630	4188	-341082
6631	29154	-371183
6632	41995	-323453
6633	6008	-241236
6634	5510	-219306
6635	1411	-165043
6636	0	-131291
6637	0	-90042
6638	0	-77438
6639	0	-73460
6640	0	-101517
6641	6754	-222971
6642	0	-305767
6643	2515	-279801
6644	2079	-295539
6645	3588	-302783
6646	6805	-282749
6647	4157	-291410
6648	9452	-300381
6649	9452	-306707
6650	6805	-307084
6651	8072	-319871
6652	2079	-313367
6653	7951	-291525
6654	2079	-288125
6655	34495	-356334
6656	2398	-201125
6657	2641	-174048
6658	0	-56010
6659	0	-14217
6660	0	0
6661	35832	0
6662	57394	0
6663	85691	0
6664	73844	0
6665	25902	0
6666	6105	-165023
6667	0	-101304
6668	6152	-170663
6669	23257	-265182
6670	0	-282638
6671	2086	-297877
6672	0	-302670
6673	0	-332281
6674	0	-335634
6675	3965	-340399
6676	4157	-363644
6677	4157	-364743
6678	4157	-414594
6679	11618	-448780
6680	12646	-404732
6681	16994	-368427
6682	16838	-342836
6683	14212	-335186
6684	14261	-327674
6685	9564	-282323
6686	32004	-278845
6687	16643	-269198
6688	16705	-293748
6689	0	-324118
6690	0	-340429
6691	0	-335444
6692	0	-334751
6693	2978	-351752
6694	4157	-333017
6695	4225	-346111
6696	4212	-307916
6697	4168	-357100
6698	4157	-363482
6699	4157	-388050
6700	4157	-369320
6701	9452	-362675
6702	14748	-375266
6703	12383	-450562
6704	37327	-439389
6705	6349	-324927
6706	5259	-302626
6707	132	-239259
6708	0	-198219
6709	0	-31513
6710	0	0
6711	0	-38575
6712	0	-85802
6713	0	-85671
6714	0	-150236
6715	0	-129971
6716	0	-129079
6717	0	-117301
6718	0	-78692
6719	0	-58712
6720	6060	-233539
6721	1186	-176270
6722	0	-147451
6723	0	-47473
6724	0	-26108
6725	0	-89478
6726	0	-76765
6727	0	-224544
6728	0	-183373
6729	0	-151936
6730	0	-37858
6731	0	0
6732	4582	0
6733	114583	0
6734	215924	0
6735	135528	0
6736	187017	0
6737	120368	0
6738	16873	0
6739	0	0
6740	0	-18446
6741	6813	-226894
6742	47743	-314924
6743	3906	-187381
6744	3937	-194953
6745	6845	-256714
6746	22426	-318120
6747	21964	-304659
6748	3717	-327445
6749	0	-307174
6750	0	-298919
6751	8680	-402670
6752	0	-64986
6753	107603	0
6754	249085	0
6755	253805	0
6756	235077	0
6757	278611	0
6758	287889	0
6759	280706	0
6760	233119	0
6761	133024	0
6762	0	0
6763	0	-81584
6764	0	-19394
6765	0	-34311
6766	44719	-249277
6767	3095	-152862
6768	4904	-160177
6769	0	-48058
6770	0	0
6771	21165	0
6772	0	0
6773	0	0
6774	21400	0
6775	51581	0
6776	268897	0
6777	243473	0
6778	254997	0
6779	272468	0
6780	293961	0
6781	329788	0
6782	312552	0
6783	306422	0
6784	270507	0
6785	116219	0
6786	18983	0
6787	0	-79820
6788	6252	-185252
6789	11402	-264444
6790	0	-269668
6791	2184	-278150
6792	0	-283610
6793	0	-285472
6794	5744	-285813
6795	0	-271143
6796	3019	-292369
6797	4157	-282093
6798	4157	-281237
6799	4958	-211242
6800	0	0
6801	109953	0
6802	195653	0
6803	245235	0
6804	272933	0
6805	302689	0
6806	329678	0
6807	301448	0
6808	246554	0
6809	114611	0
6810	0	0
6811	3266	-150073
6812	6143	-197677
6813	6698	-214007
6814	4866	-170518
6815	6668	-192382
6816	5467	-174907
6817	3503	-146112
6818	5833	-171902
6819	618	-124452
6820	0	-91299
6821	1839	-120614
6822	1491	-122226
6823	12259	0
6824	154716	0
6825	136851	0
6826	227752	0
6827	274577	0
6828	335713	0
6829	373881	0
6830	400593	0
6831	387271	0
6832	382769	0
6833	299793	0
6834	266619	0
6835	190378	0
6836	241642	0
6837	123500	0
6838	132527	0
6839	52508	0
6840	14047	0
6841	1631	-107484
6842	6140	-173973
6843	39856	-262034
6844	43226	-269551
6845	29819	-269605
6846	2473	-278685
6847	36746	-317906
6848	6808	-255496
6849	6812	-250656
6850	43350	-306327
6851	42025	-303774
6852	5736	-215888
6853	6676	-202361
6854	27496	-258161
6855	42037	-262692
6856	6522	-198480
6857	19173	-276080
6858	0	-299107
6859	0	-303612
6860	2240	-316863
6861	4157	-322150
6862	4157	-325901
6863	4157	-301239
6864	4157	-310076
6865	4157	-300337
6866	4364	-333840
6867	4228	-317787
6868	4157	-305147
6869	4157	-299764
6870	4157	-304506
6871	16181	-415924
6872	18170	-387496
6873	24480	-395456
6874	6711	-306272
6875	6748	-287161
6876	5939	-277672
6877	6496	-202509
6878	5272	-187863
6879	3516	-155399
6880	0	-113173
6881	6899	-229209
6882	39555	-334104
6883	16048	-333360
6884	30426	-339483
6885	29363	-324392
6886	42247	-333580
6887	27713	-337573
6888	0	-359805
6889	0	-356936
6890	0	-362977
6891	6254	-361068
6892	9452	-364021
6893	0	-330236
6894	2089	-324278
6895	34550	-384118
6896	0	-87425
6897	25568	0
6898	107114	0
6899	132201	0
6900	199176	0
6901	234982	0
6902	245788	0
6903	208205	0
6904	172306	0
6905	81757	0
6906	0	0
6907	0	0
6908	21083	0
6909	4129	0
6910	4255	-140310
6911	0	-48733
6912	0	0
6913	0	0
6914	0	0
6915	0	-32860
6916	0	-39787
6917	0	-43326
6918	0	-17927
6919	0	0
6920	40495	0
6921	114231	0
6922	194648	0
6923	185127	0
6924	227007	0
6925	198851	0
6926	183976	0
6927	175735	0
6928	104337	0
6929	37155	0
6930	0	-75649
6931	5615	-180925
6932	46618	-275607
6933	35555	-289626
6934	3233	-285266
6935	2518	-304050
6936	3053	-304547
6937	4880	-313444
6938	4525	-314208
6939	7569	-330419
6940	8397	-346605
6941	5217	-313006
6942	5157	-307894
6943	4072	-251920
6944	0	-43390
6945	0	0
6946	13974	0
6947	6496	0
6948	9124	0
6949	20342	0
6950	21442	0
6951	23798	0
6952	0	0
6953	0	-89723
6954	1070	-176478
6955	4764	-182321
6956	6196	-214167
6957	27819	-319975
6958	14561	-324986
6959	12402	-336435
6960	11731	-361820
6961	10697	-364748
6962	9985	-346735
6963	9471	-341042
6964	8943	-372540
6965	5760	-308637
6966	9771	-325947
6967	3481	-274642
6968	0	-24926
6969	12038	0
6970	25927	0
6971	25427	0
6972	23104	0
6973	46277	0
6974	40390	0
6975	26252	0
6976	0	0
6977	0	-89917
6978	1288	-190675
6979	5455	-192545
6980	6187	-203402
6981	27500	-291869
6982	11967	-287728
6983	8584	-284517
6984	7270	-292009
6985	6699	-290322
6986	6279	-290986
6987	5923	-290644
6988	9385	-316503
6989	11889	-301107
6990	3971	-300448
6991	2555	-230924
6992	0	-13006
6993	17480	0
6994	77325	0
6995	70580	0
6996	103736	0
6997	111714	0
6998	98171	0
6999	69252	0
7000	11276	0
7001	0	-81621
7002	101	-179684
7003	5690	-211716
7004	6345	-244645
7005	31644	-327722
7006	20765	-341077
7007	14732	-342497
7008	12088	-361124
7009	10891	-339589
7010	10047	-366352
7011	9397	-357495
7012	8813	-399715
7013	8283	-396774
7014	7799	-419933
7015	30980	-464533
7016	33770	-411262
7017	29856	-394100
7018	38571	-375950
7019	23862	-371936
7020	37005	-353751
7021	24116	-276197
7022	15645	-270306
7023	17044	-271695
7024	11576	-323766
7025	3808	-321778
7026	7390	-341765
7027	4800	-345122
7028	4157	-378482
7029	4157	-367049
7030	4157	-351960
7031	4157	-383456
7032	4157	-391036
7033	4157	-434095
7034	4157	-396566
7035	4157	-398389
7036	4157	-391072
7037	17395	-420655
7038	2079	-404192
7039	20272	-484879
7040	34250	-446024
7041	5572	-332603
7042	0	-220966
7043	0	-75933
7044	0	-12291
7045	14168	0
7046	26444	0
7047	52427	0
7048	51247	0
7049	8551	0
7050	0	0
7051	0	0
7052	2174	0
7053	0	0
7054	0	-126393
7055	3126	-216170
7056	34296	-334061
7057	2079	-382798
7058	33583	-396210
7059	16902	-374284
7060	17625	-444843
7061	0	-350097
7062	0	-323240
7063	29564	-409540
7064	682	-220193
7065	0	-135748
7066	0	-89762
7067	0	-110967
7068	0	-106298
7069	0	-90931
7070	0	-56829
7071	0	-76296
7072	0	-134415
7073	4067	-255259
7074	6872	-320649
7075	39275	-342837
7076	36462	-412279
7077	21212	-433081
7078	7732	-469293
7079	7147	-522584
7080	6415	-516250
7081	6193	-503221
7082	6045	-507538
7083	5930	-500133
7084	5829	-502385
7085	5938	-376878
7086	6578	-375943
7087	47729	-457058
7088	0	-199407
7089	0	-112789
7090	0	-46846
7091	0	-38347
7092	0	-54343
7093	0	-28537
7094	0	-2548
7095	0	-29279
7096	0	-95442
7097	0	-221126
7098	5199	-296928
7099	6330	-300261
7100	6717	-358321
7101	28045	-426584
7102	15407	-434103
7103	10308	-394631
7104	8407	-422819
7105	7650	-496217
7106	7292	-486786
7107	7101	-499570
7108	6944	-507625
7109	6812	-422410
7110	8177	-418092
7111	5801	-413213
7112	0	-151028
7113	0	-32727
7114	0	0
7115	0	0
7116	0	0
7117	12624	0
7118	56132	0
7119	54092	0
7120	11927	0
7121	0	-118115
7122	5626	-253565
7123	6062	-226858
7124	44022	-318874
7125	31830	-340902
7126	15633	-359065
7127	12381	-383661
7128	10415	-378041
7129	9583	-380076
7130	8983	-401814
7131	8478	-404117
7132	8018	-393348
7133	7615	-340547
7134	9771	-329548
7135	5454	-310400
7136	0	-59453
7137	14577	0
7138	89553	0
7139	132134	0
7140	179560	0
7141	218811	0
7142	236741	0
7143	223230	0
7144	172342	0
7145	67224	0
7146	0	0
7147	0	-44067
7148	0	-90202
7149	6013	-195231
7150	7352	-292477
7151	11061	-306678
7152	7089	-309640
7153	7563	-331133
7154	10714	-343414
7155	3488	-339068
7156	5281	-369444
7157	3463	-314901
7158	10670	-310224
7159	4469	-267299
7160	0	-12992
7161	20545	0
7162	78798	0
7163	88889	0
7164	91603	0
7165	88348	0
7166	130506	0
7167	75544	0
7168	22871	0
7169	0	-97788
7170	1435	-193306
7171	4472	-183134
7172	5613	-206165
7173	27330	-293889
7174	12093	-292274
7175	8713	-302333
7176	11424	-306213
7177	11542	-317330
7178	10475	-355449
7179	9747	-323259
7180	9075	-320887
7181	8504	-324270
7182	8022	-367435
7183	30600	-438797
7184	33528	-377313
7185	45651	-386563
7186	6437	-296492
7187	626	-199790
7188	0	-168276
7189	0	-114725
7190	1389	-124196
7191	1482	-125789
7192	40689	-309231
7193	10234	-333159
7194	13059	-377898
7195	4861	-362510
7196	4157	-388511
7197	6805	-373259
7198	4157	-369187
7199	8067	-367401
7200	0	-347721
7201	3451	-349787
7202	2079	-348963
7203	12946	-334308
7204	0	-316052
7205	0	-327220
7206	0	-391017
7207	9829	-482513
7208	30071	-460855
7209	34909	-411296
7210	6744	-318010
7211	5995	-281641
7212	4472	-247583
7213	3170	-151630
7214	1015	-126804
7215	1453	-127691
7216	6875	-236471
7217	0	-333752
7218	4572	-334953
7219	0	-330776
7220	0	-348715
7221	12623	-373297
7222	0	-371330
7223	0	-385233
7224	0	-373139
7225	3363	-367040
7226	6805	-362513
7227	6805	-383978
7228	4157	-377292
7229	6840	-325250
7230	9523	-316864
7231	36690	-382616
7232	0	-95447
7233	0	-1419
7234	17983	0
7235	50553	0
7236	133164	0
7237	256733	0
7238	386111	0
7239	297968	0
7240	242672	0
7241	52198	0
7242	104996	0
7243	98176	0
7244	97763	0
7245	82700	0
7246	68408	0
7247	44681	0
7248	10416	0
7249	0	-41641
7250	40710	0
7251	52540	0
7252	16533	0
7253	6017	0
7254	0	0
7255	16649	0
7256	123482	0
7257	221140	0
7258	229275	0
7259	262305	0
7260	292394	0
7261	313994	0
7262	319504	0
7263	346467	0
7264	268927	0
7265	200829	0
7266	139951	0
7267	121693	0
7268	118818	0
7269	37781	0
7270	0	-22747
7271	4028	-143906
7272	41372	-267223
7273	5964	-278286
7274	2321	-290743
7275	0	-300504
7276	2086	-283681
7277	0	-283065
7278	2495	-296887
7279	3944	-216459
7280	0	0
7281	40784	0
7282	149516	0
7283	179895	0
7284	212155	0
7285	256132	0
7286	293226	0
7287	292105	0
7288	214497	0
7289	82095	0
7290	1112	0
7291	0	-59034
7292	0	-104972
7293	22020	-259258
7294	12214	-279150
7295	11933	-281502
7296	7523	-284876
7297	11237	-293219
7298	8247	-298954
7299	20932	-306690
7300	19205	-308807
7301	18592	-279616
7302	2707	-278702
7303	2723	-210403
7304	0	-5369
7305	1433	0
7306	18342	0
7307	13368	0
7308	4153	0
7309	22409	0
7310	20318	0
7311	8330	0
7312	0	0
7313	0	-114927
7314	487	-215400
7315	4672	-256844
7316	5988	-323384
7317	39118	-413168
7318	21870	-429122
7319	14089	-432117
7320	11670	-452254
7321	10774	-433795
7322	10107	-508820
7323	9542	-467462
7324	9011	-473250
7325	9037	-351284
7326	10815	-354246
7327	3993	-329710
7328	0	-97451
7329	0	0
7330	0	0
7331	0	0
7332	0	0
7333	7777	0
7334	34345	0
7335	10051	0
7336	0	0
7337	0	-119038
7338	1948	-215523
7339	5873	-234369
7340	5907	-248266
7341	38407	-359603
7342	21237	-352224
7343	13696	-382774
7344	11229	-373715
7345	10053	-413784
7346	9226	-415208
7347	8572	-414875
7348	7997	-427727
7349	7470	-433490
7350	7058	-418297
7351	29178	-497892
7352	31946	-456088
7353	28337	-429703
7354	26502	-424995
7355	24756	-424663
7356	23081	-446048
7357	14153	-316568
7358	16284	-330500
7359	12207	-344693
7360	14658	-447277
7361	15524	-469434
7362	14638	-454978
7363	6771	-414661
7364	4157	-441985
7365	4157	-456326
7366	4157	-473279
7367	4157	-441764
7368	4157	-451631
7369	4157	-437679
7370	4157	-458650
7371	4157	-402688
7372	4157	-474729
7373	4157	-457183
7374	4157	-475235
7375	4214	-401532
7376	12798	-569131
7377	13778	-510640
7378	12412	-469689
7379	16994	-480402
7380	11096	-490059
7381	15881	-459505
7382	6108	-344749
7383	9799	-333984
7384	0	-345254
7385	3082	-457178
7386	5636	-473503
7387	5047	-487335
7388	7690	-436992
7389	4157	-420392
7390	2079	-416330
7391	3588	-407597
7392	2079	-413497
7393	6237	-402416
7394	4196	-358692
7395	2079	-359190
7396	3601	-364772
7397	4157	-426841
7398	4157	-407710
7399	4188	-365379
7400	24037	-453483
7401	2147	-242216
7402	0	-152266
7403	0	-121238
7404	0	-122636
7405	0	-126572
7406	0	-96421
7407	0	-102120
7408	0	-112707
7409	0	-174100
7410	4263	-263370
7411	43317	-391548
7412	31440	-341992
7413	35166	-367139
7414	18911	-357359
7415	4168	-397755
7416	4151	-463699
7417	6210	-529392
7418	5999	-517750
7419	5859	-532185
7420	5749	-568258
7421	5654	-607027
7422	5566	-416997
7423	6338	-391722
7424	42142	-490683
7425	0	-227458
7426	0	-135122
7427	0	-97117
7428	0	-112398
7429	0	-111765
7430	0	-80330
7431	0	-66686
7432	0	-73781
7433	0	-156365
7434	0	-269297
7435	5685	-351637
7436	6472	-345555
7437	46173	-421114
7438	26014	-475840
7439	14294	-479025
7440	9283	-412101
7441	7732	-453332
7442	7394	-463786
7443	7196	-469352
7444	7028	-480255
7445	6877	-478256
7446	6745	-427492
7447	7581	-422331
7448	6258	-427033
7449	0	-182608
7450	0	-73374
7451	0	-62835
7452	0	-56782
7453	0	-78462
7454	0	-46077
7455	0	-31388
7456	0	-58159
7457	0	-133333
7458	0	-261567
7459	5014	-360971
7460	6361	-391729
7461	6852	-451940
7462	28900	-508040
7463	16516	-564657
7464	11390	-579099
7465	9412	-601532
7466	8583	-571180
7467	7981	-585811
7468	7472	-626496
7469	7237	-667983
7470	7091	-472847
7471	8831	-464322
7472	5970	-494731
7473	0	-221154
7474	0	-104218
7475	0	-51614
7476	0	-57009
7477	0	-37966
7478	0	-11331
7479	0	0
7480	0	-22485
7481	0	-123983
7482	0	-251759
7483	3453	-350805
7484	5353	-320563
7485	5984	-352358
7486	30226	-348685
7487	17519	-359888
7488	12365	-365555
7489	10400	-459014
7490	9583	-379268
7491	8931	-375134
7492	8400	-449250
7493	7929	-480786
7494	7540	-416345
7495	9632	-424454
7496	5704	-430398
7497	0	-216104
7498	0	-121155
7499	0	-94411
7500	0	-101003
7501	0	-88490
7502	0	-70017
7503	0	-52873
7504	0	-81333
7505	0	-174277
7506	0	-309072
7507	3785	-405375
7508	5643	-462261
7509	6319	-500000
7510	30146	-582217
7511	17821	-608987
7512	12666	-590321
7513	10548	-588685
7514	9393	-616683
7515	8574	-644920
7516	7929	-591977
7517	7360	-626707
7518	6936	-609808
7519	6722	-643133
7520	25176	-664970
7521	27141	-592913
7522	24142	-564311
7523	22659	-516312
7524	21453	-517937
7525	20453	-511642
7526	17938	-372225
7527	16785	-390496
7528	16066	-391377
7529	15321	-481494
7530	14554	-507631
7531	13817	-565136
7532	6573	-553689
7533	4157	-588597
7534	4157	-578605
7535	4157	-573004
7536	4157	-610756
7537	4207	-479729
7538	4174	-589847
7539	4157	-600388
7540	4157	-497338
7541	4157	-490378
7542	4157	-488315
7543	4157	-492705
7544	11562	-640678
7545	12423	-626137
7546	11281	-595162
7547	10667	-576888
7548	10094	-573834
7549	9612	-543252
7550	8431	-440900
7551	7909	-457963
7552	7630	-463841
7553	7440	-587823
7554	7269	-590824
7555	7107	-578500
7556	4899	-559247
7557	4157	-560841
7558	4157	-550157
7559	4157	-560787
7560	4157	-579983
7561	4157	-557846
7562	4157	-617323
7563	4157	-603463
7564	4157	-587597
7565	4157	-633184
7566	4157	-649345
7567	4157	-570608
7568	7162	-667014
7569	7656	-643845
7570	7295	-626836
7571	7128	-612228
7572	6982	-565375
7573	6864	-556431
7574	6497	-415355
7575	6349	-443478
7576	6269	-458125
7577	6163	-569094
7578	6036	-551403
7579	5919	-552180
7580	4599	-508909
7581	4157	-498010
7582	4157	-518450
7583	4157	-505098
7584	4157	-507160
7585	4157	-497740
7586	4157	-505059
7587	4157	-521912
7588	4157	-532095
7589	4157	-574708
7590	4157	-505055
7591	4157	-500478
7592	16390	-573248
7593	6115	-423710
7594	3420	-351144
7595	1051	-287198
7596	1280	-294016
7597	845	-241192
7598	0	-224574
7599	0	-193808
7600	0	-218576
7601	3044	-283631
7602	6439	-379201
7603	33151	-472907
7604	28954	-422230
7605	26599	-425727
7606	14669	-444285
7607	8031	-515370
7608	6042	-510398
7609	5469	-476810
7610	5281	-412717
7611	5171	-414698
7612	5095	-424997
7613	5032	-500955
7614	5034	-430667
7615	5794	-423796
7616	31955	-518150
7617	0	-306954
7618	0	-217667
7619	0	-171763
7620	0	-174933
7621	0	-164648
7622	0	-149159
7623	0	-126618
7624	0	-155388
7625	0	-206496
7626	3804	-319231
7627	46037	-460050
7628	39805	-418139
7629	35765	-478272
7630	22168	-449689
7631	12616	-461524
7632	8492	-495662
7633	7430	-465364
7634	7156	-433288
7635	6961	-451462
7636	6802	-471552
7637	6658	-445034
7638	6571	-411326
7639	7327	-393746
7640	42436	-480939
7641	0	-238614
7642	0	-141947
7643	0	-80654
7644	0	-100164
7645	0	-91730
7646	0	-76366
7647	0	-57692
7648	0	-82885
7649	0	-136779
7650	20	-266857
7651	5797	-345531
7652	6430	-318247
7653	46276	-416031
7654	27134	-421714
7655	15687	-468411
7656	10589	-455512
7657	8642	-447461
7658	7831	-483047
7659	7497	-453113
7660	7320	-474832
7661	7226	-408040
7662	7046	-432093
7663	8244	-404166
7664	6262	-425011
7665	0	-184815
7666	0	-81483
7667	0	-67470
7668	0	-93947
7669	0	-60641
7670	0	-6683
7671	0	0
7672	0	-16188
7673	0	-110219
7674	0	-232353
7675	5086	-317731
7676	6360	-311454
7677	6804	-361623
7678	29499	-449873
7679	17103	-491530
7680	11965	-493059
7681	9877	-478672
7682	8743	-469022
7683	7940	-463209
7684	7326	-455683
7685	7035	-462204
7686	6854	-469852
7687	6695	-493176
7688	23970	-529577
7689	26344	-469943
7690	34265	-429125
7691	44978	-403032
7692	6270	-302270
7693	2805	-239815
7694	2833	-148260
7695	0	-126860
7696	40644	-282811
7697	3385	-322512
7698	3247	-323489
7699	5791	-326805
7700	0	-363036
7701	4087	-365337
7702	4157	-371159
7703	4157	-373379
7704	4157	-420796
7705	4157	-416307
7706	4157	-384812
7707	4157	-408587
7708	4157	-439557
7709	4157	-413852
7710	4157	-448371
7711	4157	-440657
7712	12880	-525281
7713	18990	-461580
7714	40397	-417798
7715	3900	-289149
7716	0	-189489
7717	0	-126535
7718	0	0
7719	0	0
7720	0	-90543
7721	30496	-307866
7722	12307	-340957
7723	20358	-368448
7724	31940	-369292
7725	6673	-299148
7726	6791	-265565
7727	12675	-358596
7728	16906	-373294
7729	17676	-364224
7730	2173	-309984
7731	0	-322107
7732	8338	-354390
7733	34932	-336264
7734	29814	-312689
7735	29119	-308121
7736	4361	-273262
7737	0	-42436
7738	28264	0
7739	162432	0
7740	186444	0
7741	133469	0
7742	189643	0
7743	158014	0
7744	156940	0
7745	0	0
7746	0	0
7747	5867	-226706
7748	6733	-223130
7749	41760	-291051
7750	13370	-304878
7751	5590	-327968
7752	7248	-333967
7753	0	-353168
7754	2599	-364699
7755	3078	-385264
7756	3339	-418778
7757	5884	-425654
7758	5828	-352037
7759	6574	-343195
7760	6851	-325382
7761	0	-113649
7762	0	-19751
7763	0	0
7764	0	-1240
7765	0	0
7766	0	0
7767	0	0
7768	0	0
7769	0	-68303
7770	0	-157495
7771	5187	-243114
7772	6264	-224997
7773	40453	-310291
7774	17866	-316634
7775	15495	-418927
7776	7267	-365589
7777	8379	-332671
7778	7837	-412895
7779	7549	-442516
7780	4723	-436743
7781	7215	-521281
7782	7227	-358362
7783	7944	-340109
7784	6117	-333784
7785	0	-135042
7786	0	-34574
7787	0	0
7788	0	-22248
7789	0	-24260
7790	0	-6752
7791	0	0
7792	0	-15280
7793	0	-99300
7794	0	-233194
7795	3977	-307344
7796	5970	-340540
7797	6660	-374115
7798	31956	-508114
7799	17298	-550942
7800	11527	-553210
7801	9450	-585130
7802	8331	-473393
7803	7572	-547092
7804	7245	-511265
7805	7047	-595781
7806	6865	-593868
7807	6704	-590335
7808	25509	-546097
7809	27218	-516210
7810	23843	-489524
7811	24651	-466392
7812	20732	-462113
7813	17102	-486174
7814	12593	-360501
7815	14785	-363766
7816	15702	-374837
7817	14847	-422724
7818	14028	-412610
7819	13297	-432963
7820	6444	-386438
7821	4158	-390790
7822	4157	-395090
7823	4157	-392712
7824	4157	-457791
7825	4157	-476009
7826	4157	-472493
7827	4157	-509371
7828	4157	-497871
7829	4157	-511429
7830	4157	-420774
7831	4157	-410235
7832	30693	-492127
7833	0	-262982
7834	0	-166221
7835	0	-150145
7836	0	-148430
7837	0	-151076
7838	0	-124906
7839	0	-112962
7840	0	-132462
7841	0	-205764
7842	2210	-316475
7843	6564	-389449
7844	46058	-435341
7845	40774	-479257
7846	22722	-457630
7847	11779	-460931
7848	7792	-489958
7849	6769	-492860
7850	6440	-528625
7851	6208	-567166
7852	6034	-579308
7853	5887	-582976
7854	5756	-585094
7855	5645	-558589
7856	19784	-608152
7857	21375	-547981
7858	19097	-487421
7859	17935	-478764
7860	16966	-471387
7861	16153	-473351
7862	12671	-340183
7863	14688	-363949
7864	10264	-374153
7865	9533	-428779
7866	11465	-451330
7867	10829	-473081
7868	5818	-470762
7869	4157	-481145
7870	4157	-462444
7871	4157	-493192
7872	4157	-504425
7873	4157	-482427
7874	4157	-529491
7875	4157	-516051
7876	4157	-545904
7877	4157	-518010
7878	4157	-438109
7879	4157	-428913
7880	9407	-578999
7881	10047	-558916
7882	9270	-509521
7883	8916	-495808
7884	8634	-492576
7885	11055	-493817
7886	7875	-355195
7887	6608	-381697
7888	4718	-393718
7889	7197	-430824
7890	7017	-449874
7891	6861	-479061
7892	2189	-471245
7893	4157	-441187
7894	4157	-489234
7895	4157	-516787
