"1=Loop running this hour, 0=Off"	"Net hourly loop load, including thermal losses and pump heat"	"Net hourly loop load, including thermal losses and pump heat"	Outside dry-bulb temp (F)	Rain flag (1 - rainfall)
0	0	0	57	0
0	0	0	56	0
0	0	0	56	0
0	0	0	59	0
1	438282	-125397	63	0
1	748759	-194604	70	0
1	778110	-175826	69	0
1	794865	-182378	74	0
1	632861	-112045	75	0
1	659940	-110188	76	0
1	866770	-194836	77	0
1	876030	-178659	79	0
1	817169	-184293	73	0
1	708836	-143031	71	0
1	455497	-82907.4	74	0
1	267669	0	72	0
1	149069	0	71	0
1	83330.7	0	61	0
1	62628.1	0	58	0
0	0	0	59	0
0	0	0	58	0
0	0	0	57	0
0	0	0	60	0
0	0	0	58	0
0	0	0	56	0
0	0	0	55	0
0	0	0	57	0
0	0	0	60	0
1	572041	-131909	63	0
1	900217	-194976	67	0
1	825320	-182045	70	0
1	902584	-178819	74	0
1	718502	-112900	76	0
1	743209	-110200	78	0
1	964862	-195503	80	0
1	956607	-179460	81	0
1	971335	-183425	81	0
1	823123	-143101	80	0
1	556434	-82688.5	82	0
1	355284	0	81	0
1	224063	0	77	0
1	166576	0	71	0
1	118318	0	69	0
1	56038.8	0	68	0
0	0	0	69	0
0	0	0	65	0
0	0	0	64	0
0	0	0	63	0
0	0	0	63	0
0	0	0	64	0
0	0	0	67	0
1	70227	0	67	0
1	836002	-121798	67	0
1	1.08E+06	-163366	68	0
1	848899	-149402	71	0
1	969518	-176324	70	0
1	729479	-110761	70	0
1	784606	-108419	73	0
1	977021	-190097	73	0
1	974583	-177063	72	0
1	980073	-181541	75	0
1	857919	-141618	74	0
1	574181	-82178.3	75	0
1	365272	0	74	0
1	227324	0	72	0
1	135248	0	64	0
1	98475.5	0	61	0
1	62915.2	0	60	0
0	0	0	60	0
0	0	0	60	0
0	0	0	59	0
0	0	0	58	0
0	0	0	60	0
0	0	0	59	0
0	0	0	60	0
1	69673.8	0	62	0
1	647541	-125572	64	0
1	1.02E+06	-192458	68	0
1	949061	-178192	66	0
1	887864	-173624	70	0
1	767587	-110523	74	0
1	829316	-108614	79	0
1	1.03E+06	-175853	78	0
1	1.08E+06	-177189	79	0
1	1.12E+06	-173921	82	0
1	993404	-140360	85	0
1	622809	-80176.3	85	0
1	398758	0	86	0
1	270219	0	84	0
1	218827	0	80	0
1	166366	0	79	0
1	120626	0	80	0
1	85670.6	0	83	0
0	0	0	81	0
1	60158.6	0	79	0
0	0	0	78	0
0	0	0	77	0
1	51864.1	0	77	0
0	0	0	77	0
1	127177	0	79	0
1	902312	-109533	82	0
1	933318	-148989	82	0
1	1.02E+06	-164701	85	0
1	1.02E+06	-156129	87	0
1	786448	-112051	88	0
1	804069	-106948	89	0
1	1.08E+06	-168540	91	0
1	1.07E+06	-158401	91	0
1	1.10E+06	-158017	92	0
1	990314	-141615	91	0
1	620981	-79978.6	91	0
1	408096	0	89	0
1	199246	0	86	0
1	132156	0	83	0
1	127822	0	81	0
1	117075	0	79	0
1	107575	0	77	0
1	44882.1	0	75	0
0	0	0	74	0
0	0	0	73	0
1	24293.7	0	71	0
0	0	0	73	0
0	0	0	73	0
1	96086.4	0	77	0
1	370935	0	81	0
1	354723	-6.8103	84	0
1	351852	-658.684	86	0
1	354211	-658.469	88	0
1	354757	-658.379	89	0
1	342544	-658.325	91	0
1	170156	0	92	0
1	184507	0	92	0
1	206024	0	93	0
1	267804	0	93	0
1	290512	0	92	0
1	278851	0	91	0
1	205880	0	89	0
1	141583	0	83	0
1	114750	0	79	0
1	104128	0	76	0
1	98246.1	0	75	0
1	90722.5	0	75	0
1	85973.7	0	75	0
1	62893.7	0	72	0
1	55233.4	0	72	0
0	0	0	71	0
1	58751.8	0	73	0
1	98625.8	0	77	0
1	362734	0	81	0
1	354030	0	84	0
1	354006	0	88	0
1	357632	0	89	0
1	353556	0	91	0
1	351917	0	92	0
1	175294	0	93	0
1	188653	0	94	0
1	228789	0	94	0
1	298159	0	94	0
1	306893	0	93	0
1	272511	0	91	0
1	171321	0	84	0
1	124631	0	81	0
1	111097	0	79	0
1	101429	0	77	0
1	95675.8	0	76	0
1	100282	0	72	0
1	69182.6	0	71	0
1	89421.2	0	71	0
1	96181.4	0	71	0
0	0	0	72	0
1	74272.4	0	72	0
1	112004	0	76	0
1	850526	-81161.9	81	0
1	950180	-159782	85	0
1	1.04E+06	-172935	87	0
1	1.01E+06	-159833	89	0
1	786749	-111951	90	0
1	801386	-107501	88	0
1	1.01E+06	-163567	85	0
1	1.02E+06	-161540	85	0
1	1.00E+06	-160905	84	0
1	924663	-142246	82	0
1	553056	-80956.6	78	0
1	349304	0	75	0
1	131663	0	73	0
1	62516.2	0	71	0
1	36427.6	0	69	0
1	53633.7	0	70	0
1	47208	0	70	0
0	0	0	70	0
0	0	0	70	0
0	0	0	70	0
0	0	0	69	0
0	0	0	67	0
0	0	0	67	0
1	23843.3	0	66	0
1	668546	-118997	68	0
1	815472	-186826	68	0
1	689994	-183076	70	0
1	826292	-179429	69	0
1	575730	-113721	71	0
1	628041	-110443	73	0
1	821578	-197842	73	0
1	803935	-179298	74	0
1	890776	-184786	77	0
1	786337	-143402	77	0
1	504245	-82461	75	0
1	328517	0	75	0
1	143254	0	73	0
1	73834.8	0	71	0
1	30977.3	0	68	0
0	0	0	68	0
0	0	0	68	0
1	23239.2	0	68	0
0	0	0	67	0
1	29211.2	0	66	0
0	0	0	67	0
0	0	0	67	0
0	0	0	68	0
0	0	0	69	0
1	730972	-116685	74	0
1	805234	-165442	75	0
1	837555	-178808	75	0
1	807907	-168469	74	0
1	624989	-111711	76	0
1	648710	-108485	77	0
1	894871	-176112	79	0
1	953748	-171158	85	0
1	920173	-162760	85	0
1	858606	-141367	85	0
1	524586	-80378.5	85	0
1	327570	0	82	0
1	151056	0	81	0
1	85070.5	0	79	0
1	83955.8	0	77	0
0	0	0	76	0
1	40309.9	0	75	0
0	0	0	73	0
0	0	0	73	0
0	0	0	71	0
0	0	0	71	0
0	0	0	69	0
0	0	0	68	0
1	70213.4	0	70	0
1	692664	-116452	72	0
1	782515	-182110	75	0
1	821542	-179778	78	0
1	807417	-181713	79	0
1	635496	-112834	81	0
1	655626	-110509	82	0
1	863868	-196215	83	0
1	845215	-180374	84	0
1	894529	-184929	85	0
1	779010	-144428	85	0
1	548471	-82890.1	85	0
1	373712	0	83	0
1	183953	0	79	0
1	103263	0	71	0
1	85229.1	0	68	0
1	84596.4	0	69	0
1	39401.4	0	69	0
0	0	0	65	0
1	40234.7	0	64	0
0	0	0	63	0
0	0	0	62	0
0	0	0	62	0
0	0	0	61	0
1	31333	0	62	0
1	746068	-116635	68	0
1	745303	-163203	74	0
1	864872	-179201	79	0
1	818805	-179968	82	0
1	656702	-111775	83	0
1	671301	-109783	84	0
1	923197	-194921	86	0
1	893091	-179602	86	0
1	910839	-182326	85	0
1	801201	-142299	84	0
1	537281	-82314	84	0
1	332925	0	80	0
1	153020	0	78	0
1	90107.1	0	75	0
1	46463.6	0	74	0
1	57861.7	0	72	0
0	0	0	71	0
1	37941.5	0	70	0
0	0	0	69	0
0	0	0	68	0
0	0	0	68	0
0	0	0	67	0
0	0	0	68	0
0	0	0	69	0
1	234435	-4672.78	69	0
1	225342	-642.469	69	0
1	208839	-646.88	69	0
1	194186	-647.066	67	0
1	198761	-654.924	67	0
1	186108	-657.778	66	0
0	0	0	65	0
0	0	0	66	0
1	57672.1	0	66	0
0	0	0	67	0
0	0	0	66	0
0	0	0	66	0
0	0	0	65	0
0	0	0	64	0
0	0	0	64	0
0	0	0	64	0
0	0	0	64	0
0	0	0	63	0
0	0	0	63	0
0	0	0	62	0
0	0	0	63	0
0	0	0	62	0
0	0	0	62	0
0	0	0	62	0
1	109610	0	63	0
1	117169	-324.545	64	0
1	114776	-655.802	65	0
1	121984	-650.432	67	0
1	118826	-641.642	68	0
1	120485	-634.889	69	0
0	0	0	71	0
0	0	0	71	0
0	0	0	71	0
0	0	0	72	0
0	0	0	71	0
1	67219.9	0	72	0
0	0	0	68	0
0	0	0	65	0
0	0	0	61	0
0	0	0	60	0
0	0	0	57	0
0	0	0	57	0
0	0	0	59	0
0	0	0	55	0
0	0	0	55	0
0	0	0	57	0
0	0	0	57	0
0	0	0	60	0
1	474223	-119537	65	0
1	761567	-188299	69	0
1	531895	-167419	73	0
1	677254	-175930	77	0
1	484517	-113086	77	0
1	518299	-109424	82	0
1	767271	-193788	85	0
1	694273	-178948	82	0
1	747912	-181606	79	0
1	595499	-143053	74	0
1	350412	-82409	71	0
1	202345	0	69	0
0	0	0	68	0
0	0	0	67	0
0	0	0	66	0
0	0	0	63	0
0	0	0	63	0
0	0	0	60	0
0	0	0	60	0
0	0	0	58	0
0	0	0	57	0
0	0	0	60	0
0	0	0	60	0
0	0	0	60	0
1	449472	-139933	60	0
1	640782	-200863	61	0
1	694544	-197668	63	0
1	711762	-192029	64	0
1	509035	-114654	67	0
1	587131	-111113	69	0
1	534967	-144523	72	0
1	711660	-180892	73	0
1	668359	-182726	73	0
1	616415	-141443	75	0
1	382251	-82514.9	74	0
1	238600	0	73	0
1	77272.8	0	71	0
0	0	0	67	0
0	0	0	63	0
0	0	0	62	0
0	0	0	60	0
0	0	0	59	0
0	0	0	58	0
0	0	0	56	0
0	0	0	56	0
0	0	0	55	0
0	0	0	57	0
0	0	0	63	0
1	598340	-131037	68	0
1	617159	-170117	72	0
1	733898	-177329	76	0
1	706881	-181818	78	0
1	544862	-111811	80	0
1	561934	-109936	81	0
1	778109	-195009	83	0
1	729235	-179270	81	0
1	812107	-183575	83	0
1	696758	-143729	82	0
1	452936	-82603.7	81	0
1	241629	0	78	0
0	0	0	76	0
0	0	0	74	0
0	0	0	72	0
0	0	0	71	0
0	0	0	69	0
0	0	0	70	0
0	0	0	70	0
0	0	0	69	0
0	0	0	69	0
0	0	0	65	0
0	0	0	66	0
0	0	0	68	0
1	643477	-125854	71	0
1	730910	-179056	72	0
1	714628	-176040	74	0
1	783647	-176562	78	0
1	570815	-111472	79	0
1	553439	-107953	75	0
1	745596	-192092	74	0
1	776871	-177329	78	0
1	756123	-182748	74	0
1	668023	-141511	76	0
1	393466	-81926.4	63	0
1	232462	0	68	0
0	0	0	68	0
0	0	0	65	0
0	0	0	65	0
0	0	0	63	0
0	0	0	62	0
0	0	0	61	0
0	0	0	61	0
0	0	0	60	0
0	0	0	59	0
0	0	0	59	0
0	0	0	59	0
0	0	0	59	0
1	545352	-134345	63	0
1	696137	-194106	65	0
1	651344	-186825	66	0
1	746490	-185349	68	0
1	467777	-112119	70	0
1	559864	-108662	68	0
1	590426	-160353	70	0
1	733934	-179613	73	0
1	687522	-182894	73	0
1	636265	-141417	74	0
1	396203	-82196.6	73	0
1	220929	0	72	0
0	0	0	71	0
0	0	0	68	0
0	0	0	65	0
0	0	0	64	0
0	0	0	63	0
0	0	0	62	0
0	0	0	61	0
0	0	0	59	0
0	0	0	57	0
0	0	0	56	0
0	0	0	56	0
0	0	0	59	0
1	140020	-14376.2	61	0
1	153164	-692.273	65	0
1	120614	-681.965	65	0
1	144318	-676.703	68	0
1	137132	-665.139	71	0
1	137264	-652.748	73	0
0	0	0	74	0
0	0	0	74	0
0	0	0	78	0
1	91815.1	0	79	0
1	82229.5	0	79	0
1	32544.1	0	72	0
0	0	0	69	0
0	0	0	65	0
0	0	0	64	0
0	0	0	63	0
0	0	0	63	0
0	0	0	62	0
0	0	0	61	0
0	0	0	60	0
0	0	0	60	0
0	0	0	59	0
0	0	0	59	0
0	0	0	61	0
1	82287.8	0	65	0
1	107936	0	67	0
1	111891	0	68	0
1	110925	0	70	0
1	130154	-432.187	75	0
1	130328	-639.856	75	0
0	0	0	78	0
0	0	0	79	0
1	66245.5	0	78	0
1	38963.2	0	78	0
1	66510.9	0	79	0
0	0	0	77	0
0	0	0	74	0
0	0	0	70	0
0	0	0	65	0
0	0	0	64	0
0	0	0	62	0
0	0	0	58	0
0	0	0	58	0
0	0	0	58	0
0	0	0	57	0
0	0	0	52	0
0	0	0	52	0
0	0	0	57	0
1	413672	-124943	61	0
1	666390	-201411	64	0
1	612369	-191610	68	0
1	604347	-183381	70	0
1	471051	-112788	71	0
1	474451	-111294	71	0
1	630381	-198086	72	0
1	627926	-180775	73	0
1	709088	-185755	73	0
1	597580	-144773	74	0
1	413701	-83118.9	74	0
1	253264	0	70	0
1	63412	0	66	0
0	0	0	62	0
0	0	0	57	0
0	0	0	58	0
0	0	0	56	0
0	0	0	56	0
0	0	0	55	0
0	0	0	55	0
0	0	0	54	0
0	0	0	54	0
0	0	0	53	0
0	0	0	59	0
1	493504	-136456	64	0
1	737608	-193875	67	0
1	674108	-183637	72	0
1	711604	-179774	75	0
1	536628	-113235	77	0
1	563942	-110913	79	0
1	802893	-197068	81	0
1	770355	-179793	82	0
1	831349	-183362	83	0
1	733422	-143150	84	0
1	471436	-82592.2	83	0
1	271922	0	79	0
0	0	0	76	0
0	0	0	71	0
0	0	0	70	0
0	0	0	69	0
0	0	0	67	0
0	0	0	64	0
0	0	0	64	0
0	0	0	64	0
0	0	0	63	0
0	0	0	62	0
0	0	0	63	0
1	73861.5	0	67	0
1	225672	-12377.1	72	0
1	240620	-652.169	77	0
1	243676	-650.06	79	0
1	247906	-649.92	81	0
1	243170	-649.829	82	0
1	240471	-649.764	84	0
1	92261	0	84	0
1	98008.4	0	84	0
1	118510	0	82	0
1	134068	0	82	0
1	135665	0	79	0
1	140636	0	78	0
1	97468.4	0	75	0
1	53793.5	0	72	0
0	0	0	71	0
0	0	0	70	0
0	0	0	68	0
0	0	0	66	0
0	0	0	67	0
0	0	0	66	0
0	0	0	64	0
0	0	0	64	0
0	0	0	65	0
1	26786.9	0	68	0
1	667787	-104521	70	0
1	771551	-173720	71	0
1	767676	-175737	73	0
1	813156	-176960	76	0
1	611665	-111186	77	0
1	627406	-108880	77	0
1	823511	-192724	77	0
1	778532	-177679	75	0
1	800319	-182335	74	0
1	713945	-143295	74	0
1	447137	-82875.6	72	0
1	231943	0	69	0
0	0	0	68	0
0	0	0	66	0
0	0	0	63	0
0	0	0	61	0
0	0	0	58	0
0	0	0	59	0
0	0	0	55	0
0	0	0	54	0
0	0	0	54	0
0	0	0	53	0
0	0	0	53	0
0	0	0	57	0
1	534972	-142589	59	0
1	741868	-206828	63	0
1	743333	-193398	66	0
1	778056	-188570	67	0
1	594556	-114258	69	0
1	561827	-111610	70	0
1	711786	-195403	70	0
1	748276	-180317	72	0
1	772776	-185597	73	0
1	687415	-143911	73	0
1	427021	-83012.4	71	0
1	225802	0	70	0
0	0	0	67	0
0	0	0	64	0
0	0	0	62	0
0	0	0	61	0
0	0	0	60	0
0	0	0	60	0
0	0	0	61	0
0	0	0	63	0
0	0	0	62	0
0	0	0	63	0
0	0	0	64	0
0	0	0	65	0
1	192012	-14576.7	71	0
1	179987	-651.664	71	0
1	197077	-641.377	76	0
1	209243	-641.236	79	0
1	209841	-641.117	82	0
1	201395	-640.982	82	0
1	66546.6	0	85	0
1	54730.3	0	85	0
1	64883	0	85	0
1	92678.8	0	81	0
1	113166	0	82	0
1	113197	0	82	0
1	65934.5	0	80	0
0	0	0	78	0
0	0	0	77	0
0	0	0	74	0
0	0	0	73	0
0	0	0	76	0
0	0	0	75	0
0	0	0	72	0
0	0	0	70	0
0	0	0	68	0
0	0	0	66	0
0	0	0	66	0
1	223772	0	69	0
1	232820	0	71	0
1	237320	0	73	0
1	239276	0	74	0
1	236148	0	76	0
1	229245	0	77	0
1	85014.7	0	77	0
1	87152.5	0	79	0
1	111723	0	79	0
1	122532	0	79	0
1	115963	0	77	0
1	77293.9	0	73	0
1	36077.9	0	71	0
0	0	0	69	0
0	0	0	66	0
0	0	0	64	0
0	0	0	64	0
0	0	0	64	0
0	0	0	64	0
0	0	0	63	0
0	0	0	63	0
0	0	0	64	0
0	0	0	63	0
0	0	0	64	0
1	635218	-109493	66	0
1	786254	-185499	68	0
1	707916	-175267	71	0
1	783551	-177099	75	0
1	604517	-112753	78	0
1	618867	-109862	80	0
1	849222	-194601	83	0
1	823667	-178563	83	0
1	867976	-182221	83	0
1	760625	-142370	82	0
1	510125	-82294.8	82	0
1	328379	0	78	0
1	145079	0	74	0
1	60730.5	0	71	0
1	32214.4	0	69	0
0	0	0	66	0
1	17020.3	0	65	0
0	0	0	63	0
0	0	0	63	0
0	0	0	62	0
0	0	0	60	0
0	0	0	60	0
0	0	0	59	0
1	26429	0	64	0
1	724569	-120088	69	0
1	859665	-170393	77	0
1	899487	-177627	80	0
1	907175	-174002	83	0
1	703435	-111171	85	0
1	711516	-107915	86	0
1	965042	-190543	88	0
1	938218	-175723	89	0
1	1.00E+06	-179348	90	0
1	886540	-140762	90	0
1	586073	-80883.5	90	0
1	371488	0	80	0
1	186019	0	83	0
1	112170	0	79	0
1	108018	0	77	0
1	101549	0	78	0
1	98566.2	0	74	0
1	94314.1	0	71	0
0	0	0	68	0
0	0	0	69	0
0	0	0	68	0
0	0	0	67	0
0	0	0	67	0
1	45554.9	0	69	0
1	787385	-111923	74	0
1	946096	-164647	79	0
1	973756	-167292	82	0
1	994350	-160054	84	0
1	752966	-111673	86	0
1	773865	-106907	86	0
1	1.00E+06	-167776	87	0
1	999193	-165877	87	0
1	1.02E+06	-166222	86	0
1	907763	-141071	84	0
1	541755	-80314.3	80	0
1	332721	0	76	0
1	148594	0	74	0
1	42083.4	0	72	0
0	0	0	70	0
1	30329.2	0	70	0
0	0	0	70	0
0	0	0	71	0
0	0	0	71	0
0	0	0	69	0
0	0	0	68	0
0	0	0	67	0
0	0	0	68	0
0	0	0	69	0
1	722830	-123081	68	0
1	739648	-166501	73	0
1	820385	-177698	74	0
1	793338	-179405	74	0
1	627295	-111592	76	0
1	652416	-109324	78	0
1	861426	-194375	77	0
1	855157	-177488	78	0
1	928610	-181807	81	0
1	782582	-141510	75	0
1	495691	-81525.4	76	0
1	311448	0	75	0
0	0	0	73	0
1	103145	0	71	0
0	0	0	69	0
0	0	0	67	0
0	0	0	66	0
0	0	0	64	0
0	0	0	62	0
0	0	0	61	0
0	0	0	61	0
0	0	0	61	0
0	0	0	60	0
1	49590.6	0	63	0
1	880269	-128116	67	0
1	791375	-150407	71	0
1	893699	-176482	76	0
1	896434	-169881	80	0
1	700413	-111604	81	0
1	726836	-108473	84	0
1	914329	-181088	85	0
1	956871	-177929	86	0
1	965725	-178782	85	0
1	831017	-140881	84	0
1	509070	-81071.3	82	0
1	282303	0	80	0
1	93416.8	0	78	0
1	27763.7	0	76	0
1	26870.1	0	72	0
0	0	0	71	0
0	0	0	70	0
0	0	0	69	0
0	0	0	71	0
0	0	0	67	0
0	0	0	68	0
0	0	0	70	0
0	0	0	70	0
0	0	0	71	0
1	256129	-8279.5	75	0
1	263035	-639.545	77	0
1	248038	-641.191	78	0
1	250470	-641.062	79	0
1	248883	-641.07	81	0
1	245504	-640.982	81	0
1	78752.4	0	82	0
1	82567	0	83	0
1	74035.4	0	81	0
1	103766	0	83	0
1	111233	0	83	0
1	124505	0	84	0
1	94045.9	0	82	0
0	0	0	81	0
0	0	0	80	0
0	0	0	80	0
0	0	0	79	0
0	0	0	79	0
0	0	0	77	0
0	0	0	76	0
0	0	0	75	0
0	0	0	75	0
0	0	0	75	0
1	64758.6	0	77	0
1	294525	0	80	0
1	273850	0	81	0
1	275609	0	83	0
1	249123	0	81	0
1	248895	0	80	0
1	247736	0	80	0
1	96441.9	0	86	0
1	120514	0	88	0
1	157213	0	89	0
1	199831	0	89	0
1	214882	0	89	0
1	187358	0	87	0
1	127920	0	83	0
1	92240.3	0	78	0
1	78399.6	0	73	0
1	38501.2	0	73	0
1	25119	0	73	0
0	0	0	71	0
1	25480.9	0	70	0
0	0	0	69	0
0	0	0	71	0
0	0	0	69	0
0	0	0	68	0
0	0	0	68	0
1	784678	-97778.3	70	0
1	980822	-157843	73	0
1	1.04E+06	-175606	74	0
1	1.03E+06	-167402	75	0
1	832156	-111300	76	0
1	863512	-107859	76	0
1	1.12E+06	-184098	80	0
1	1.13E+06	-176212	83	0
1	1.11E+06	-178559	84	0
1	956220	-140418	83	0
1	649856	-81048.1	83	0
1	443673	0	82	0
1	266826	0	77	0
1	222332	0	75	0
1	154139	0	72	0
1	45035.9	0	68	0
1	83818	0	69	0
0	0	0	67	0
0	0	0	64	0
0	0	0	63	0
0	0	0	62	0
0	0	0	63	0
0	0	0	63	0
0	0	0	65	0
1	942760	-119844	68	0
1	944412	-158466	70	0
1	1.06E+06	-175364	73	0
1	1.08E+06	-179963	76	0
1	882325	-111627	77	0
1	895613	-109382	77	0
1	1.14E+06	-194795	78	0
1	1.11E+06	-177410	78	0
1	1.11E+06	-180910	78	0
1	948826	-141373	76	0
1	641682	-81855.7	78	0
1	424112	0	77	0
1	260915	0	73	0
1	190346	0	68	0
1	125423	0	66	0
1	53755.5	0	63	0
0	0	0	62	0
0	0	0	62	0
0	0	0	62	0
0	0	0	61	0
0	0	0	61	0
0	0	0	62	0
0	0	0	62	0
1	91737.6	0	64	0
1	912792	-120791	68	0
1	1.04E+06	-163687	69	0
1	917020	-160798	70	0
1	1.04E+06	-178326	72	0
1	812651	-111819	73	0
1	882683	-108943	79	0
1	1.16E+06	-187628	81	0
1	1.13E+06	-175161	81	0
1	1.12E+06	-174685	80	0
1	947805	-140797	79	0
1	626427	-80834.8	81	0
1	408982	0	80	0
1	265432	0	79	0
1	205482	0	76	0
1	147981	0	74	0
1	95909.5	0	72	0
1	53445.2	0	72	0
0	0	0	72	0
0	0	0	69	0
1	37790.7	0	68	0
0	0	0	66	0
0	0	0	64	0
0	0	0	66	0
1	94323.3	0	68	0
1	872789	-113890	72	0
1	1.08E+06	-163994	76	0
1	1.13E+06	-175658	79	0
1	1.11E+06	-176236	83	0
1	907884	-111303	84	0
1	917365	-108915	85	0
1	1.13E+06	-194781	84	0
1	1.16E+06	-178797	86	0
1	1.14E+06	-183651	86	0
1	989822	-141847	85	0
1	687442	-82268.1	84	0
1	453494	0	82	0
1	282255	0	78	0
1	248116	0	76	0
1	186479	0	76	0
1	146982	0	73	0
1	78364.4	0	74	0
1	53851	0	73	0
0	0	0	64	0
1	25193.8	0	64	0
0	0	0	65	0
0	0	0	66	0
0	0	0	66	0
1	101704	0	67	0
1	1.01E+06	-115034	68	0
1	979253	-148659	71	0
1	1.14E+06	-174013	75	0
1	1.19E+06	-162073	80	0
1	950827	-111572	83	0
1	978512	-107075	84	0
1	1.25E+06	-172065	85	0
1	1.23E+06	-161189	86	0
1	1.21E+06	-159535	85	0
1	994836	-141527	77	0
1	617065	-80075.4	75	0
1	381424	0	73	0
1	232394	0	71	0
1	181805	0	70	0
1	131187	0	69	0
1	80023.2	0	68	0
1	47430.6	0	68	0
0	0	0	68	0
0	0	0	68	0
1	40509.1	0	68	0
0	0	0	67	0
0	0	0	66	0
0	0	0	67	0
0	0	0	68	0
1	320623	-2283.32	69	0
1	272841	-655.018	73	0
1	288338	-650.756	74	0
1	276665	-656.314	75	0
1	273052	-658.913	77	0
1	270782	-658.806	78	0
1	114192	0	78	0
1	128501	0	81	0
1	143149	0	80	0
1	171429	0	82	0
1	177332	0	82	0
1	181182	0	81	0
1	63299.2	0	73	0
0	0	0	70	0
0	0	0	66	0
0	0	0	64	0
0	0	0	66	0
0	0	0	64	0
0	0	0	64	0
0	0	0	63	0
0	0	0	62	0
0	0	0	61	0
0	0	0	61	0
0	0	0	62	0
1	190679	0	64	0
1	215664	0	67	0
1	214394	0	68	0
1	212534	0	71	0
1	217655	0	71	0
1	213872	0	72	0
1	72710.1	0	75	0
1	46280.2	0	76	0
1	64930.8	0	77	0
1	81662.6	0	73	0
1	88723	0	72	0
1	64503.3	0	71	0
0	0	0	70	0
0	0	0	66	0
0	0	0	64	0
0	0	0	63	0
0	0	0	63	0
0	0	0	62	0
0	0	0	64	0
0	0	0	62	0
0	0	0	59	0
0	0	0	57	0
0	0	0	56	0
0	0	0	60	0
1	655945	-116568	63	0
1	994797	-194080	68	0
1	1.00E+06	-177247	69	0
1	887772	-166803	72	0
1	782237	-112254	74	0
1	781788	-110148	75	0
1	982245	-196516	76	0
1	989642	-180019	77	0
1	1.01E+06	-185922	78	0
1	846213	-144418	77	0
1	576485	-82953.3	77	0
1	371116	0	76	0
1	228347	0	73	0
1	149763	0	68	0
1	94989.2	0	64	0
0	0	0	63	0
0	0	0	61	0
0	0	0	60	0
0	0	0	60	0
0	0	0	58	0
0	0	0	59	0
0	0	0	59	0
0	0	0	58	0
1	25979.2	0	60	0
1	838407	-127484	66	0
1	917953	-166574	71	0
1	1.01E+06	-176831	74	0
1	1.06E+06	-181433	77	0
1	847693	-112134	79	0
1	859106	-109464	80	0
1	1.09E+06	-194995	80	0
1	1.07E+06	-178651	80	0
1	1.09E+06	-182511	81	0
1	948997	-142342	81	0
1	644423	-82389.4	81	0
1	433196	0	80	0
1	270691	0	77	0
1	213197	0	72	0
1	145526	0	70	0
1	63833.3	0	68	0
0	0	0	71	0
0	0	0	71	0
0	0	0	70	0
0	0	0	71	0
0	0	0	71	0
0	0	0	69	0
0	0	0	69	0
1	93244	0	67	0
1	962140	-121424	68	0
1	1.18E+06	-156171	69	0
1	951898	-149273	70	0
1	1.05E+06	-170595	72	0
1	850904	-111675	74	0
1	875015	-108776	75	0
1	1.09E+06	-180806	74	0
1	1.08E+06	-176456	74	0
1	1.04E+06	-173232	72	0
1	920150	-141632	73	0
1	589344	-81462.6	74	0
1	340190	0	68	0
1	179364	0	64	0
1	125343	0	63	0
1	96433.5	0	62	0
1	62709.1	0	62	0
0	0	0	61	0
0	0	0	60	0
0	0	0	63	0
0	0	0	60	0
0	0	0	58	0
0	0	0	57	0
0	0	0	57	0
1	45197.1	0	57	0
1	506470	-134829	57	0
1	735883	-209924	58	0
1	741701	-207626	58	0
1	828216	-209192	59	0
1	698624	-121151	61	0
1	734515	-119892	62	0
1	975907	-212219	64	0
1	929320	-191478	64	0
1	886130	-197276	64	0
1	743710	-153381	65	0
1	511922	-84175.4	66	0
1	264955	0	66	0
1	157552	0	64	0
1	113441	0	59	0
1	90165.5	0	57	0
1	53322.2	0	56	0
0	0	0	55	0
0	0	0	55	0
0	0	0	54	0
0	0	0	53	0
0	0	0	53	0
0	0	0	54	0
0	0	0	51	0
1	28127.9	0	54	0
1	549704	-137912	58	0
1	968465	-206027	64	0
1	978918	-188698	68	0
1	964496	-178917	69	0
1	729683	-110976	70	0
1	743839	-109344	72	0
1	935984	-196452	73	0
1	955456	-179017	74	0
1	975449	-185443	75	0
1	835672	-143645	75	0
1	564798	-82839.2	75	0
1	362415	0	74	0
1	220911	0	70	0
1	147947	0	66	0
1	112613	0	63	0
1	61879.9	0	60	0
0	0	0	58	0
0	0	0	59	0
0	0	0	57	0
0	0	0	56	0
0	0	0	56	0
0	0	0	55	0
0	0	0	53	0
0	0	0	57	0
1	258829	-6823.92	62	0
1	269991	-686.007	69	0
1	234805	-656.987	73	0
1	253056	-642.169	77	0
1	250231	-640.913	79	0
1	241060	-641.06	80	0
1	105836	0	82	0
1	105867	0	82	0
1	124728	0	83	0
1	156617	0	82	0
1	154554	0	81	0
1	151650	0	81	0
1	67533.2	0	76	0
0	0	0	68	0
0	0	0	65	0
0	0	0	66	0
0	0	0	65	0
0	0	0	66	0
0	0	0	65	0
0	0	0	64	0
0	0	0	61	0
0	0	0	60	0
0	0	0	59	0
0	0	0	61	0
1	174672	0	62	0
1	234286	0	69	0
1	211693	0	72	0
1	231433	0	75	0
1	232972	0	78	0
1	223279	0	78	0
1	76854.8	0	79	0
1	51564.6	0	80	0
1	107576	0	81	0
1	136275	0	81	0
1	144404	0	81	0
1	131823	0	80	0
1	82082.2	0	75	0
1	27193	0	68	0
